molecule_smiles,n,errors,error_rate,pos_rate
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cnc(Cl)cc2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cncc(C(=O)OC)c2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cncc(F)c2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cncnc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2n[nH]c3c(Cl)cc([N+](=O)[O-])cc23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2n[nH]c3c(F)c(F)ccc23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2n[nH]c3cc(Cl)ccc23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nc(C)cs2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2n[nH]c3cc(F)ccc23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2n[nH]c3ccc([N+](=O)[O-])cc23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2n[nH]cc2C#N)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nc(-c3ccc(NS(C)(=O)=O)cc3)cs2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nc(C(C)C)c(Br)s2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc[nH]c(=O)n2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(S(C)(=O)=O)ccc2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nnc(C(=O)OCC)o2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(F)(F)C(N)=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)(O)c2ccsc2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)N2CCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)S(C)=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)c2c(Cl)cccc2Cl)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(OC)C2CCCOC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)(C)C(=O)N2CCCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(c2ccc(OC)c(OC)c2)N2CCOCC2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(c2ccco2)N(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(c2cccs2)N2CCOCC2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(C)CCC3(CC2)OCCO3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(C3CC3)CCCO2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(CS(C)(=O)=O)CCOCC2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)(C)CCS(C)(=O)=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NC2=C(C#N)CCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(N3CCOCC3)CCOCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncnc(Cl)c2OC)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nccc(=O)[nH]2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncccc2C#N)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncccc2C(=O)OCC)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncccc2C=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncco2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncnc(Cl)c2Cl)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nnc(-c3ccccc3OC)s2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2sccc2C(=O)OC)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nnc(C(=O)OCC)o2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nnc(C)s2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nncs2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nnn(C)n2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2sc(C)c(C)c2C#N)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2sc3c(c2C#N)CCCC3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(Cc3ccccc3)CC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(O)C3C4CC5C6C4CC3C6C52)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(OC)ccn2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(Cl)c(C)cc2[N+](=O)[O-])n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(=O)n(C)c(=O)n2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(C)ccc2Cl)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(C)ccn2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(C)n(C)n2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(C)sc2C(=O)OC)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(CO)ccn2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(=O)[nH]c(=S)[nH]2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(Cl)nc(Cl)c2[N+](=O)[O-])n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(Cl)nc(Cl)n2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(Cl)nnc2Cl)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(F)c(F)cc2Br)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(F)ccn2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(OC)cc(OC)c2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(=O)n(C)c(=O)[nH]2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(-c3ccccc3)[nH]n2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(c3ccc(Cl)cc3Cl)CCCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NC[C@@H](COC)OC)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2(c3ccc4c(c3)OCO4)CCCCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC23CC4CC(CC(C4)C2)C3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2CC(C)(C)OC2(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2CC3(CC3)CO2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2CCCC3(CCC3)C2O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2Cc3ccccc3NC2=O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NC[C@@H]2CCO[C@@H]2c2nc(C3CC3)no2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2cc(-c3cccc(Br)c3)no2)n1,3,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NC[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@H]23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2[nH]c(=O)ncc2F)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2[nH]nc(C)c2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2c(C#N)cnc3c(C#N)cnn23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2c(C(=O)OC)c[nH]c2C(=O)OC)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2c(C(=O)OCC)cnn2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nnc(-c3ccccc3OC)s2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nnc(C)o2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(C)cnc2O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)Sc2ccccc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2sccc2C(=O)OC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)(C)CCC#N)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)(O)c2ccsc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)N2CCC2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)OC(C)(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)c2c(Cl)cccc2Cl)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nnc(S)s2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)c2nccs2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(F)(F)C2CC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(OC)C2CCCOC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(c2cccc(F)c2)N2CCOCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(c2ccco2)N(C)C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(c2cccs2)N2CCOCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nonc2C(=O)OCC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2ncnc(=O)[nH]2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2(c3ccc(Cl)cc3Cl)CCCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc3c(s2)CN(C(=O)OCc2ccccc2)CC3)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(Cl)c(C=O)c(Cl)n2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(Cl)c3[nH]cnc3n2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(Cl)c3cn[nH]c3n2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(F)nc3nc[nH]c23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc3c(C)cccc3s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc3c(s2)COCC3)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nccs2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc3ccc(C#N)cc3s2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc3ccc(C(=O)OC)cc3s2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc3cccc(Br)n3n2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2ncc(C(=O)OCC)[nH]2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2ncc(Cl)nc2Cl)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2ncccc2C(=O)OCC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2(S(C)=O)CCC2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2(c3ccc4c(c3)OCO4)CCCCC2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(C(=O)OCC)co2)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(=O)n(C)c(=O)[nH]2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2c(Cl)nc(C)nc2Cl)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2c(O)ncnc2O)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(-c3ccc(Cl)cc3)sc2C(=O)OC)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(-c3cccc(Br)c3)no2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(=O)[nH]c(=O)[nH]2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(=O)[nH]c(=S)[nH]2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(Br)cn3ccnc23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2c(C(=O)OCC)cnn2C)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(C(=O)OCC)n[nH]2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(C(C)(C)C)[nH]n2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(C(C)(C)C)ccc2O)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(C(F)(F)F)cnc2Cl)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(C)cc(Cl)c2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2cc(C)ccc2Cl)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2c(C)cc(Cl)nc2Cl)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2c(C#N)cnn2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2(c3cnn(C)c3)CCCO2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2CN3CCN2CC3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC23CC=CC(C2)OC3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC23CCC(C)(CO2)C3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2CCC(C(=O)N(C)C)O2)n1,2,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2CCCN2c2cccnn2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2CCCn3ccnc32)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2CCOCC23CCCC3)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2CS(=O)(=O)c3ccccc32)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2c(C#N)cnn2-c2ccccc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2CSCCN2Cc2ccccc2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC2OCCc3ccsc32)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NC[C@@H]2CCO[C@@H]2c2nc(C3CC3)no2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NC[C@H]2CC(=O)N(C)[C@@H]2c2cnn(C)c2C)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2[nH]c(=O)ncc2F)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(Nc2c(C#N)cnc3c(C#N)cnn23)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(C(C)C)c(Br)s2)n1,2,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nc(Br)cn3ccnc23)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nnn[nH]2)n1,1,0,0.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2c(F)cccc2F)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(NC[C@@H](COC)OC)n1,1,0,0.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2[nH]c(=O)ncc2F)n1,1,0,0.0,0.0
